user_id,signup_date,acquisition_channel,plan_type,is_paid,paid_conversion_date,days_to_paid,retained_30d,revenue_usd
U004278,2025-02-26,Referral,Enterprise,1,2025-03-02,4,1,225.88
U004279,2025-09-11,Paid Search,Free,0,,,0,0.0
U004280,2025-07-04,Email,Free,0,,,0,0.0
U004281,2025-04-03,Organic Search,Free,0,,,0,0.0
U004282,2025-02-21,Social,Basic,1,2025-02-23,2,1,34.59
U004283,2025-05-10,Email,Free,0,,,0,0.0
U004284,2025-10-25,Paid Search,Free,0,,,0,0.0
U004285,2025-06-30,Referral,Basic,1,2025-07-03,3,1,32.01
U004286,2025-01-21,Social,Free,0,,,0,0.0
U004287,2025-03-11,Social,Free,0,,,0,0.0
U004288,2025-06-24,Referral,Free,0,,,0,0.0
U004289,2025-08-24,Social,Basic,1,2025-08-29,5,1,26.74
U004290,2025-09-02,Direct,Free,0,,,0,0.0
U004291,2025-09-04,Social,Free,0,,,0,0.0
U004292,2025-01-27,Paid Search,Pro,1,2025-01-31,4,1,68.43
U004293,2025-01-21,Social,Free,0,,,0,0.0
U004294,2025-04-07,Email,Free,0,,,0,0.0
U004295,2025-01-22,Organic Search,Free,0,,,0,0.0
U004296,2025-08-13,Organic Search,Free,0,,,0,0.0
U004297,2025-10-23,Email,Basic,1,2025-11-04,12,0,28.31
U004298,2025-03-28,Organic Search,Enterprise,1,2025-03-30,2,1,263.54
U004299,2025-09-11,Organic Search,Free,0,,,0,0.0
U004300,2025-07-11,Direct,Free,0,,,0,0.0
U004301,2025-08-29,Social,Free,0,,,0,0.0
U004302,2025-04-06,Email,Free,0,,,0,0.0
U004303,2025-05-14,Direct,Free,0,,,0,0.0
U004304,2025-07-01,Social,Basic,1,2025-07-06,5,0,28.92
U004305,2025-05-18,Organic Search,Free,0,,,0,0.0
U004306,2025-06-13,Social,Free,0,,,0,0.0
U004307,2025-02-12,Email,Free,0,,,0,0.0
U004308,2025-07-20,Referral,Free,0,,,0,0.0
U004309,2025-03-02,Paid Search,Free,0,,,0,0.0
U004310,2025-07-15,Paid Search,Free,0,,,0,0.0
U004311,2025-09-04,Organic Search,Free,0,,,0,0.0
U004312,2025-10-14,Direct,Free,0,,,0,0.0
U004313,2025-02-21,Organic Search,Free,0,,,0,0.0
U004314,2025-04-19,Organic Search,Free,0,,,0,0.0
U004315,2025-08-08,Referral,Basic,1,2025-08-12,4,1,31.38
U004316,2025-08-23,Paid Search,Free,0,,,0,0.0
U004317,2025-04-16,Organic Search,Free,0,,,0,0.0
U004318,2025-08-27,Organic Search,Free,0,,,0,0.0
U004319,2025-05-14,Direct,Free,0,,,0,0.0
U004320,2025-10-25,Paid Search,Free,0,,,0,0.0
U004321,2025-09-09,Organic Search,Free,0,,,0,0.0
U004322,2025-04-17,Referral,Free,0,,,0,0.0
U004323,2025-06-24,Paid Search,Pro,1,2025-06-26,2,1,54.13
U004324,2025-06-24,Organic Search,Free,0,,,0,0.0
U004325,2025-01-09,Referral,Basic,1,2025-01-11,2,0,29.07
U004326,2025-10-03,Referral,Basic,1,2025-10-13,10,1,26.54
U004327,2025-03-26,Referral,Pro,1,2025-04-02,7,1,87.57
U004328,2025-09-09,Social,Free,0,,,0,0.0
U004329,2025-03-26,Paid Search,Free,0,,,0,0.0
U004330,2025-06-07,Organic Search,Pro,1,2025-06-17,10,1,69.52
U004331,2025-06-23,Referral,Pro,1,2025-06-24,1,0,66.91
U004332,2025-09-09,Social,Free,0,,,0,0.0
U004333,2025-04-15,Referral,Free,0,,,0,0.0
U004334,2025-04-09,Organic Search,Basic,1,2025-04-13,4,0,37.67
U004335,2025-09-15,Social,Free,0,,,0,0.0
U004336,2025-01-05,Paid Search,Basic,1,2025-01-07,2,0,25.15
U004337,2025-05-05,Organic Search,Basic,1,2025-05-10,5,1,26.07
U004338,2025-04-12,Organic Search,Pro,1,2025-04-15,3,0,59.04
U004339,2025-01-29,Paid Search,Free,0,,,0,0.0
U004340,2025-01-23,Social,Free,0,,,0,0.0
U004341,2025-08-14,Direct,Basic,1,2025-08-29,15,0,23.64
U004342,2025-05-12,Organic Search,Free,0,,,0,0.0
U004343,2025-10-19,Paid Search,Basic,1,2025-10-20,1,0,32.41
U004344,2025-04-18,Organic Search,Free,0,,,0,0.0
U004345,2025-04-11,Social,Free,0,,,0,0.0
U004346,2025-02-05,Email,Free,0,,,0,0.0
U004347,2025-03-23,Email,Pro,1,2025-03-25,2,1,55.44
U004348,2025-06-09,Email,Free,0,,,0,0.0
U004349,2025-10-21,Referral,Free,0,,,0,0.0
U004350,2025-01-30,Email,Free,0,,,0,0.0
U004351,2025-07-24,Email,Free,0,,,0,0.0
U004352,2025-04-19,Social,Pro,1,2025-04-24,5,1,78.37
U004353,2025-04-17,Referral,Free,0,,,0,0.0
U004354,2025-09-23,Email,Free,0,,,0,0.0
U004355,2025-10-02,Paid Search,Basic,1,2025-10-09,7,0,30.32
U004356,2025-04-30,Referral,Free,0,,,0,0.0
U004357,2025-05-04,Email,Free,0,,,0,0.0
U004358,2025-09-17,Paid Search,Free,0,,,0,0.0
U004359,2025-05-19,Paid Search,Free,0,,,0,0.0
U004360,2025-08-02,Direct,Pro,1,2025-08-03,1,1,88.24
U004361,2025-09-06,Email,Free,0,,,0,0.0
U004362,2025-10-12,Paid Search,Free,0,,,0,0.0
U004363,2025-04-08,Email,Free,0,,,0,0.0
U004364,2025-01-23,Paid Search,Free,0,,,0,0.0
U004365,2025-07-24,Paid Search,Free,0,,,0,0.0
U004366,2025-05-16,Email,Free,0,,,0,0.0
U004367,2025-02-01,Email,Free,0,,,0,0.0
U004368,2025-09-14,Organic Search,Free,0,,,0,0.0
U004369,2025-10-19,Social,Basic,1,2025-10-21,2,0,25.32
U004370,2025-06-05,Organic Search,Free,0,,,0,0.0
U004371,2025-02-10,Organic Search,Free,0,,,0,0.0
U004372,2025-09-03,Social,Free,0,,,0,0.0
U004373,2025-10-18,Social,Free,0,,,0,0.0
U004374,2025-03-25,Organic Search,Free,0,,,0,0.0
U004375,2025-05-02,Paid Search,Enterprise,1,2025-05-07,5,1,241.45
U004376,2025-10-20,Referral,Basic,1,2025-10-29,9,1,27.44
U004377,2025-08-10,Organic Search,Free,0,,,0,0.0
U004378,2025-08-07,Paid Search,Free,0,,,0,0.0
U004379,2025-10-09,Direct,Free,0,,,0,0.0
U004380,2025-02-01,Direct,Free,0,,,0,0.0
U004381,2025-06-13,Direct,Free,0,,,0,0.0
U004382,2025-08-15,Organic Search,Free,0,,,0,0.0
U004383,2025-07-24,Organic Search,Basic,1,2025-08-04,11,1,29.29
U004384,2025-01-15,Email,Basic,1,2025-01-25,10,1,23.92
U004385,2025-10-20,Organic Search,Free,0,,,0,0.0
U004386,2025-06-16,Social,Free,0,,,0,0.0
U004387,2025-10-24,Organic Search,Free,0,,,0,0.0
U004388,2025-02-16,Social,Basic,1,2025-02-17,1,0,27.31
U004389,2025-07-28,Paid Search,Free,0,,,0,0.0
U004390,2025-02-02,Paid Search,Basic,1,2025-02-11,9,0,32.73
U004391,2025-03-03,Organic Search,Free,0,,,0,0.0
U004392,2025-06-14,Organic Search,Free,0,,,0,0.0
U004393,2025-08-24,Email,Free,0,,,0,0.0
U004394,2025-10-24,Organic Search,Free,0,,,0,0.0
U004395,2025-02-22,Email,Free,0,,,0,0.0
U004396,2025-01-19,Direct,Basic,1,2025-01-25,6,0,22.39
U004397,2025-08-03,Referral,Free,0,,,0,0.0
U004398,2025-05-27,Paid Search,Free,0,,,0,0.0
U004399,2025-10-25,Organic Search,Basic,1,2025-10-29,4,1,34.89
U004400,2025-05-28,Organic Search,Free,0,,,0,0.0
U004401,2025-06-11,Social,Free,0,,,0,0.0
U004402,2025-03-26,Direct,Free,0,,,0,0.0
U004403,2025-09-05,Email,Basic,1,2025-09-06,1,1,30.02
U004404,2025-09-13,Direct,Free,0,,,0,0.0
U004405,2025-01-16,Organic Search,Free,0,,,0,0.0
U004406,2025-03-29,Direct,Free,0,,,0,0.0
U004407,2025-09-29,Organic Search,Free,0,,,0,0.0
U004408,2025-04-17,Organic Search,Free,0,,,0,0.0
U004409,2025-02-23,Organic Search,Free,0,,,0,0.0
U004410,2025-05-19,Social,Basic,1,2025-05-22,3,0,31.62
U004411,2025-02-28,Email,Free,0,,,0,0.0
U004412,2025-07-26,Referral,Free,0,,,0,0.0
U004413,2025-10-13,Referral,Basic,1,2025-10-14,1,1,26.21
U004414,2025-04-25,Paid Search,Free,0,,,0,0.0
U004415,2025-06-14,Social,Free,0,,,0,0.0
U004416,2025-07-22,Paid Search,Pro,1,2025-08-02,11,1,52.44
U004417,2025-04-26,Organic Search,Free,0,,,0,0.0
U004418,2025-02-25,Email,Pro,1,2025-02-28,3,1,62.64
U004419,2025-07-06,Direct,Enterprise,1,2025-07-11,5,0,201.54
U004420,2025-06-08,Organic Search,Basic,1,2025-06-10,2,0,28.1
U004421,2025-02-23,Social,Free,0,,,0,0.0
U004422,2025-01-09,Social,Free,0,,,0,0.0
U004423,2025-08-06,Email,Free,0,,,0,0.0
U004424,2025-02-26,Organic Search,Free,0,,,0,0.0
U004425,2025-01-25,Email,Basic,1,2025-01-27,2,1,28.5
U004426,2025-09-07,Paid Search,Basic,1,2025-09-09,2,1,26.44
U004427,2025-09-13,Direct,Enterprise,1,2025-09-14,1,1,210.97
U004428,2025-02-21,Direct,Free,0,,,0,0.0
U004429,2025-05-18,Paid Search,Free,0,,,0,0.0
U004430,2025-05-24,Organic Search,Free,0,,,0,0.0
U004431,2025-02-17,Referral,Free,0,,,0,0.0
U004432,2025-09-14,Organic Search,Pro,1,2025-09-20,6,1,74.54
U004433,2025-02-02,Referral,Basic,1,2025-02-05,3,1,24.51
U004434,2025-09-08,Paid Search,Free,0,,,0,0.0
U004435,2025-05-23,Email,Free,0,,,0,0.0
U004436,2025-08-15,Paid Search,Basic,1,2025-08-20,5,1,28.35
U004437,2025-08-08,Social,Free,0,,,0,0.0
U004438,2025-08-13,Paid Search,Free,0,,,0,0.0
U004439,2025-03-18,Direct,Enterprise,1,2025-03-23,5,0,232.47
U004440,2025-03-22,Paid Search,Free,0,,,0,0.0
U004441,2025-09-19,Paid Search,Basic,1,2025-09-26,7,1,34.54
U004442,2025-05-06,Organic Search,Free,0,,,0,0.0
U004443,2025-06-29,Email,Basic,1,2025-07-12,13,0,32.64
U004444,2025-02-01,Organic Search,Free,0,,,0,0.0
U004445,2025-07-27,Social,Basic,1,2025-07-30,3,0,34.17
U004446,2025-02-20,Paid Search,Basic,1,2025-02-22,2,1,24.27
U004447,2025-03-16,Email,Free,0,,,0,0.0
U004448,2025-06-26,Organic Search,Free,0,,,0,0.0
U004449,2025-09-10,Organic Search,Free,0,,,0,0.0
U004450,2025-04-22,Social,Free,0,,,0,0.0
U004451,2025-05-11,Paid Search,Free,0,,,0,0.0
U004452,2025-10-22,Direct,Free,0,,,0,0.0
U004453,2025-03-09,Organic Search,Free,0,,,0,0.0
U004454,2025-03-14,Direct,Free,0,,,0,0.0
U004455,2025-04-13,Organic Search,Free,0,,,0,0.0
U004456,2025-06-11,Email,Free,0,,,0,0.0
U004457,2025-02-15,Organic Search,Free,0,,,0,0.0
U004458,2025-09-05,Social,Free,0,,,0,0.0
U004459,2025-06-19,Social,Free,0,,,0,0.0
U004460,2025-09-01,Email,Free,0,,,0,0.0
U004461,2025-09-18,Referral,Free,0,,,0,0.0
U004462,2025-02-13,Email,Free,0,,,0,0.0
U004463,2025-07-25,Direct,Pro,1,2025-07-31,6,0,64.21
U004464,2025-01-13,Paid Search,Basic,1,2025-01-18,5,1,20.77
U004465,2025-08-26,Direct,Basic,1,2025-08-27,1,1,33.82
U004466,2025-09-06,Email,Free,0,,,0,0.0
U004467,2025-01-20,Direct,Free,0,,,0,0.0
U004468,2025-05-11,Paid Search,Free,0,,,0,0.0
U004469,2025-07-13,Paid Search,Free,0,,,0,0.0
U004470,2025-04-30,Referral,Pro,1,2025-04-30,0,0,79.55
U004471,2025-02-15,Direct,Free,0,,,0,0.0
U004472,2025-07-01,Paid Search,Free,0,,,0,0.0
U004473,2025-07-04,Social,Free,0,,,0,0.0
U004474,2025-10-14,Referral,Pro,1,2025-10-17,3,1,60.97
U004475,2025-04-27,Email,Free,0,,,0,0.0
U004476,2025-06-17,Paid Search,Free,0,,,0,0.0
U004477,2025-02-23,Organic Search,Free,0,,,0,0.0
U004478,2025-07-28,Organic Search,Basic,1,2025-07-31,3,0,28.31
U004479,2025-07-25,Email,Basic,1,2025-07-28,3,0,33.98
U004480,2025-04-04,Email,Pro,1,2025-04-06,2,1,80.73
U004481,2025-01-14,Paid Search,Free,0,,,0,0.0
U004482,2025-03-20,Organic Search,Free,0,,,0,0.0
U004483,2025-02-15,Email,Pro,1,2025-02-18,3,1,66.63
U004484,2025-01-17,Social,Pro,1,2025-01-22,5,0,73.43
U004485,2025-06-26,Email,Free,0,,,0,0.0
U004486,2025-06-24,Email,Free,0,,,0,0.0
U004487,2025-02-02,Email,Free,0,,,0,0.0
U004488,2025-08-16,Organic Search,Free,0,,,0,0.0
U004489,2025-07-23,Social,Basic,1,2025-08-02,10,1,28.02
U004490,2025-02-08,Organic Search,Free,0,,,0,0.0
U004491,2025-09-03,Social,Pro,1,2025-09-07,4,0,83.14
U004492,2025-04-06,Organic Search,Free,0,,,0,0.0
U004493,2025-04-30,Direct,Free,0,,,0,0.0
U004494,2025-03-02,Organic Search,Free,0,,,0,0.0
U004495,2025-08-29,Direct,Free,0,,,0,0.0
U004496,2025-01-29,Organic Search,Free,0,,,0,0.0
U004497,2025-09-01,Social,Pro,1,2025-09-03,2,0,65.51
U004498,2025-09-15,Email,Free,0,,,0,0.0
U004499,2025-10-18,Paid Search,Pro,1,2025-10-19,1,1,82.6
U004500,2025-08-11,Email,Free,0,,,0,0.0
U004501,2025-01-21,Paid Search,Free,0,,,0,0.0
U004502,2025-05-20,Email,Free,0,,,0,0.0
U004503,2025-03-10,Organic Search,Basic,1,2025-03-17,7,0,25.54
U004504,2025-04-19,Organic Search,Free,0,,,0,0.0
U004505,2025-04-30,Paid Search,Free,0,,,0,0.0
U004506,2025-04-26,Organic Search,Free,0,,,0,0.0
U004507,2025-03-27,Organic Search,Free,0,,,0,0.0
U004508,2025-02-23,Paid Search,Free,0,,,0,0.0
U004509,2025-02-26,Organic Search,Free,0,,,0,0.0
U004510,2025-09-15,Paid Search,Free,0,,,0,0.0
U004511,2025-09-27,Organic Search,Free,0,,,0,0.0
U004512,2025-01-02,Social,Free,0,,,0,0.0
U004513,2025-09-24,Direct,Free,0,,,0,0.0
U004514,2025-09-13,Paid Search,Free,0,,,0,0.0
U004515,2025-08-17,Social,Free,0,,,0,0.0
U004516,2025-09-12,Email,Free,0,,,0,0.0
U004517,2025-05-30,Social,Free,0,,,0,0.0
U004518,2025-05-16,Social,Basic,1,2025-05-18,2,1,28.7
U004519,2025-03-02,Email,Enterprise,1,2025-03-07,5,1,169.75
U004520,2025-01-20,Direct,Pro,1,2025-01-23,3,1,73.07
U004521,2025-05-11,Social,Free,0,,,0,0.0
U004522,2025-02-16,Paid Search,Free,0,,,0,0.0
U004523,2025-04-07,Email,Basic,1,2025-04-11,4,1,25.88
U004524,2025-02-15,Social,Free,0,,,0,0.0
U004525,2025-03-03,Organic Search,Free,0,,,0,0.0
U004526,2025-01-04,Organic Search,Free,0,,,0,0.0
U004527,2025-07-06,Email,Pro,1,2025-07-09,3,1,73.59
U004528,2025-09-14,Organic Search,Basic,1,2025-09-19,5,1,28.29
U004529,2025-01-23,Paid Search,Free,0,,,0,0.0
U004530,2025-07-03,Organic Search,Free,0,,,0,0.0
U004531,2025-04-24,Social,Free,0,,,0,0.0
U004532,2025-01-17,Referral,Free,0,,,0,0.0
U004533,2025-05-27,Social,Free,0,,,0,0.0
U004534,2025-02-28,Email,Basic,1,2025-03-01,1,1,25.9
U004535,2025-07-10,Paid Search,Free,0,,,0,0.0
U004536,2025-07-06,Direct,Free,0,,,0,0.0
U004537,2025-05-01,Referral,Free,0,,,0,0.0
U004538,2025-07-11,Email,Pro,1,2025-07-13,2,1,56.3
U004539,2025-02-28,Email,Free,0,,,0,0.0
U004540,2025-08-03,Paid Search,Free,0,,,0,0.0
U004541,2025-09-04,Organic Search,Free,0,,,0,0.0
U004542,2025-02-19,Email,Free,0,,,0,0.0
U004543,2025-01-28,Referral,Basic,1,2025-02-01,4,1,29.21
U004544,2025-04-15,Social,Free,0,,,0,0.0
U004545,2025-03-10,Organic Search,Pro,1,2025-03-15,5,0,52.59
U004546,2025-03-03,Organic Search,Free,0,,,0,0.0
U004547,2025-02-14,Organic Search,Free,0,,,0,0.0
U004548,2025-05-21,Organic Search,Free,0,,,0,0.0
U004549,2025-01-23,Organic Search,Free,0,,,0,0.0
U004550,2025-03-30,Referral,Free,0,,,0,0.0
U004551,2025-08-21,Organic Search,Free,0,,,0,0.0
U004552,2025-09-19,Organic Search,Free,0,,,0,0.0
U004553,2025-08-17,Referral,Free,0,,,0,0.0
U004554,2025-01-20,Direct,Pro,1,2025-01-30,10,0,87.45
U004555,2025-01-20,Organic Search,Free,0,,,0,0.0
U004556,2025-07-24,Organic Search,Free,0,,,0,0.0
U004557,2025-02-08,Paid Search,Free,0,,,0,0.0
U004558,2025-07-23,Email,Free,0,,,0,0.0
U004559,2025-10-14,Paid Search,Pro,1,2025-10-23,9,1,74.37
U004560,2025-01-20,Email,Free,0,,,0,0.0
U004561,2025-10-14,Referral,Free,0,,,0,0.0
U004562,2025-07-08,Organic Search,Enterprise,1,2025-07-09,1,1,241.05
U004563,2025-01-04,Referral,Free,0,,,0,0.0
U004564,2025-01-10,Referral,Pro,1,2025-01-11,1,1,74.97
U004565,2025-05-18,Paid Search,Free,0,,,0,0.0
U004566,2025-07-16,Referral,Pro,1,2025-07-18,2,1,65.97
U004567,2025-01-12,Organic Search,Free,0,,,0,0.0
U004568,2025-06-19,Referral,Free,0,,,0,0.0
U004569,2025-10-07,Email,Basic,1,2025-10-11,4,0,27.78
U004570,2025-04-22,Social,Basic,1,2025-04-23,1,1,24.83
U004571,2025-09-27,Organic Search,Free,0,,,0,0.0
U004572,2025-03-11,Paid Search,Enterprise,1,2025-03-13,2,0,190.96
U004573,2025-06-17,Email,Basic,1,2025-06-23,6,1,27.59
U004574,2025-08-28,Direct,Free,0,,,0,0.0
U004575,2025-01-01,Organic Search,Pro,1,2025-01-03,2,0,61.03
U004576,2025-09-05,Paid Search,Free,0,,,0,0.0
U004577,2025-06-23,Organic Search,Basic,1,2025-06-27,4,1,24.45
U004578,2025-01-06,Organic Search,Free,0,,,0,0.0
U004579,2025-07-07,Organic Search,Free,0,,,0,0.0
U004580,2025-06-04,Paid Search,Free,0,,,0,0.0
U004581,2025-10-01,Direct,Free,0,,,0,0.0
U004582,2025-06-08,Organic Search,Basic,1,2025-06-11,3,0,23.84
U004583,2025-04-09,Paid Search,Free,0,,,0,0.0
U004584,2025-09-29,Paid Search,Basic,1,2025-09-30,1,0,34.3
U004585,2025-07-02,Paid Search,Free,0,,,0,0.0
U004586,2025-06-03,Organic Search,Free,0,,,0,0.0
U004587,2025-02-24,Paid Search,Free,0,,,0,0.0
U004588,2025-06-05,Organic Search,Free,0,,,0,0.0
U004589,2025-08-04,Paid Search,Free,0,,,0,0.0
U004590,2025-05-14,Referral,Free,0,,,0,0.0
U004591,2025-01-09,Organic Search,Free,0,,,0,0.0
U004592,2025-06-08,Organic Search,Pro,1,2025-06-09,1,0,73.3
U004593,2025-01-07,Referral,Basic,1,2025-01-11,4,1,28.26
U004594,2025-09-01,Social,Free,0,,,0,0.0
U004595,2025-06-09,Direct,Basic,1,2025-06-14,5,1,34.13
U004596,2025-06-27,Social,Free,0,,,0,0.0
U004597,2025-07-29,Referral,Free,0,,,0,0.0
U004598,2025-02-12,Organic Search,Basic,1,2025-02-27,15,1,29.06
U004599,2025-09-15,Email,Free,0,,,0,0.0
U004600,2025-10-21,Email,Free,0,,,0,0.0
U004601,2025-02-08,Organic Search,Free,0,,,0,0.0
U004602,2025-09-12,Email,Free,0,,,0,0.0
U004603,2025-03-20,Organic Search,Free,0,,,0,0.0
U004604,2025-10-09,Referral,Free,0,,,0,0.0
U004605,2025-01-16,Paid Search,Free,0,,,0,0.0
U004606,2025-06-08,Email,Free,0,,,0,0.0
U004607,2025-02-26,Email,Free,0,,,0,0.0
U004608,2025-07-15,Referral,Basic,1,2025-07-15,0,1,24.39
U004609,2025-10-10,Email,Free,0,,,0,0.0
U004610,2025-05-18,Organic Search,Basic,1,2025-05-28,10,0,24.5
U004611,2025-07-04,Email,Basic,1,2025-07-13,9,1,27.95
U004612,2025-07-20,Email,Basic,1,2025-07-21,1,1,19.74
U004613,2025-08-25,Referral,Free,0,,,0,0.0
U004614,2025-06-20,Organic Search,Free,0,,,0,0.0
U004615,2025-02-11,Organic Search,Free,0,,,0,0.0
U004616,2025-10-03,Direct,Free,0,,,0,0.0
U004617,2025-05-15,Organic Search,Free,0,,,0,0.0
U004618,2025-09-26,Paid Search,Free,0,,,0,0.0
U004619,2025-06-08,Paid Search,Pro,1,2025-06-14,6,1,80.89
U004620,2025-05-27,Organic Search,Free,0,,,0,0.0
U004621,2025-10-15,Referral,Free,0,,,0,0.0
U004622,2025-10-02,Organic Search,Free,0,,,0,0.0
U004623,2025-06-20,Email,Free,0,,,0,0.0
U004624,2025-04-09,Direct,Free,0,,,0,0.0
U004625,2025-09-17,Organic Search,Free,0,,,0,0.0
U004626,2025-06-20,Direct,Free,0,,,0,0.0
U004627,2025-06-10,Email,Free,0,,,0,0.0
U004628,2025-01-16,Social,Free,0,,,0,0.0
U004629,2025-05-18,Social,Free,0,,,0,0.0
U004630,2025-02-14,Social,Basic,1,2025-02-19,5,0,26.03
U004631,2025-01-14,Paid Search,Free,0,,,0,0.0
U004632,2025-08-04,Paid Search,Free,0,,,0,0.0
U004633,2025-03-28,Direct,Basic,1,2025-03-29,1,0,26.04
U004634,2025-02-13,Organic Search,Free,0,,,0,0.0
U004635,2025-04-06,Social,Free,0,,,0,0.0
U004636,2025-03-25,Social,Basic,1,2025-03-26,1,1,16.97
U004637,2025-02-04,Referral,Free,0,,,0,0.0
U004638,2025-06-26,Organic Search,Free,0,,,0,0.0
U004639,2025-09-28,Paid Search,Free,0,,,0,0.0
U004640,2025-06-16,Paid Search,Free,0,,,0,0.0
U004641,2025-06-25,Email,Basic,1,2025-07-03,8,1,34.08
U004642,2025-05-22,Organic Search,Pro,1,2025-05-24,2,1,80.21
U004643,2025-10-10,Email,Free,0,,,0,0.0
U004644,2025-07-10,Paid Search,Free,0,,,0,0.0
U004645,2025-01-27,Organic Search,Free,0,,,0,0.0
U004646,2025-10-16,Social,Free,0,,,0,0.0
U004647,2025-06-21,Organic Search,Free,0,,,0,0.0
U004648,2025-05-06,Email,Free,0,,,0,0.0
U004649,2025-01-30,Paid Search,Free,0,,,0,0.0
U004650,2025-03-26,Email,Basic,1,2025-03-28,2,1,31.47
U004651,2025-03-29,Direct,Free,0,,,0,0.0
U004652,2025-06-03,Email,Pro,1,2025-06-07,4,0,72.41
U004653,2025-09-26,Referral,Basic,1,2025-10-03,7,1,34.35
U004654,2025-02-16,Organic Search,Free,0,,,0,0.0
U004655,2025-07-04,Email,Pro,1,2025-07-06,2,1,77.56
U004656,2025-01-07,Email,Free,0,,,0,0.0
U004657,2025-02-19,Organic Search,Free,0,,,0,0.0
U004658,2025-02-20,Social,Free,0,,,0,0.0
U004659,2025-09-27,Email,Free,0,,,0,0.0
U004660,2025-08-13,Referral,Free,0,,,0,0.0
U004661,2025-05-08,Social,Free,0,,,0,0.0
U004662,2025-07-23,Referral,Pro,1,2025-07-25,2,1,57.6
U004663,2025-07-26,Organic Search,Basic,1,2025-07-29,3,1,26.88
U004664,2025-04-01,Paid Search,Free,0,,,0,0.0
U004665,2025-05-31,Email,Free,0,,,0,0.0
U004666,2025-09-11,Organic Search,Free,0,,,0,0.0
U004667,2025-02-19,Referral,Free,0,,,0,0.0
U004668,2025-10-16,Organic Search,Basic,1,2025-10-17,1,0,29.69
U004669,2025-05-27,Referral,Free,0,,,0,0.0
U004670,2025-01-14,Organic Search,Free,0,,,0,0.0
U004671,2025-08-02,Email,Pro,1,2025-08-08,6,0,82.08
U004672,2025-05-02,Organic Search,Free,0,,,0,0.0
U004673,2025-06-18,Organic Search,Free,0,,,0,0.0
U004674,2025-07-09,Paid Search,Free,0,,,0,0.0
U004675,2025-06-18,Direct,Free,0,,,0,0.0
U004676,2025-08-20,Email,Free,0,,,0,0.0
U004677,2025-01-24,Email,Basic,1,2025-02-02,9,0,33.7
U004678,2025-04-04,Referral,Free,0,,,0,0.0
U004679,2025-06-22,Organic Search,Free,0,,,0,0.0
U004680,2025-02-27,Social,Free,0,,,0,0.0
U004681,2025-08-14,Paid Search,Free,0,,,0,0.0
U004682,2025-02-16,Paid Search,Basic,1,2025-02-16,0,1,32.27
U004683,2025-10-22,Referral,Free,0,,,0,0.0
U004684,2025-08-11,Social,Free,0,,,0,0.0
U004685,2025-03-19,Organic Search,Pro,1,2025-03-24,5,0,75.56
U004686,2025-05-04,Email,Free,0,,,0,0.0
U004687,2025-03-28,Paid Search,Free,0,,,0,0.0
U004688,2025-07-09,Organic Search,Basic,1,2025-07-21,12,0,25.64
U004689,2025-10-12,Organic Search,Free,0,,,0,0.0
U004690,2025-09-17,Referral,Free,0,,,0,0.0
U004691,2025-01-06,Email,Free,0,,,0,0.0
U004692,2025-07-16,Organic Search,Free,0,,,0,0.0
U004693,2025-07-03,Email,Free,0,,,0,0.0
U004694,2025-07-16,Organic Search,Basic,1,2025-07-19,3,1,31.46
U004695,2025-08-07,Email,Free,0,,,0,0.0
U004696,2025-10-27,Organic Search,Free,0,,,0,0.0
U004697,2025-08-19,Direct,Free,0,,,0,0.0
U004698,2025-01-25,Email,Free,0,,,0,0.0
U004699,2025-08-25,Paid Search,Basic,1,2025-08-28,3,1,36.38
U004700,2025-04-12,Referral,Basic,1,2025-04-14,2,1,26.7
U004701,2025-04-13,Social,Free,0,,,0,0.0
U004702,2025-10-25,Paid Search,Enterprise,1,2025-10-28,3,0,198.56
U004703,2025-05-22,Social,Free,0,,,0,0.0
U004704,2025-02-07,Direct,Free,0,,,0,0.0
U004705,2025-01-12,Paid Search,Free,0,,,0,0.0
U004706,2025-09-28,Paid Search,Basic,1,2025-10-08,10,0,24.48
U004707,2025-08-17,Email,Free,0,,,0,0.0
U004708,2025-08-11,Email,Free,0,,,0,0.0
U004709,2025-06-24,Organic Search,Basic,1,2025-06-25,1,1,27.16
U004710,2025-01-18,Referral,Basic,1,2025-01-23,5,0,33.43
U004711,2025-07-15,Email,Basic,1,2025-07-23,8,1,19.1
U004712,2025-04-04,Direct,Free,0,,,0,0.0
U004713,2025-09-08,Organic Search,Free,0,,,0,0.0
U004714,2025-07-24,Referral,Basic,1,2025-07-25,1,0,24.85
U004715,2025-09-30,Paid Search,Pro,1,2025-10-01,1,1,65.27
U004716,2025-07-23,Social,Free,0,,,0,0.0
U004717,2025-05-13,Paid Search,Free,0,,,0,0.0
U004718,2025-03-27,Social,Free,0,,,0,0.0
U004719,2025-07-04,Social,Free,0,,,0,0.0
U004720,2025-04-05,Organic Search,Free,0,,,0,0.0
U004721,2025-08-12,Email,Free,0,,,0,0.0
U004722,2025-01-24,Organic Search,Free,0,,,0,0.0
U004723,2025-05-22,Organic Search,Pro,1,2025-05-28,6,0,92.09
U004724,2025-08-01,Organic Search,Free,0,,,0,0.0
U004725,2025-10-09,Organic Search,Free,0,,,0,0.0
U004726,2025-04-20,Email,Free,0,,,0,0.0
U004727,2025-08-15,Email,Basic,1,2025-08-18,3,1,30.86
